Age,Own.Home,Sex,Children,Income,Smallest.Gift,Largest.Gift,Current.Gift,Other.Gifts,Time.Between.Gifts
57,U,F,0,1,3,12,12,0,8
60,H,F,0,4,0.01,15,12,24,3
52,H,M,0,7,5,15,12,0,12
50,H,M,0,1,3,7,12,0,3
63,H,M,0,5,2,10,12,0,11
84,U,M,0,1,5,25,12,0,7
42,H,F,2,4,3,15,12,4,14
70,H,F,0,2,2,12,12,11,5
73,H,M,0,2,5,15,12,24,11
50,H,F,0,1,5,20,12,0,7
58,U,M,0,1,3,10,12,0,2
81,H,M,0,1,1,15,12,0,7
76,U,F,0,1,5,15,12,0,7
83,H,F,0,2,5,14,12,0,6
80,U,M,0,4,5,25,12,3,17
72,H,M,1,2,10,14,12,0,14
40,H,F,0,1,5,12,12,0,4
57,H,F,2,7,5,13,12,11,5
67,H,F,0,5,5,15,12,0,6
55,U,M,0,4,4,14,12,0,6
80,H,M,0,1,4,12,12,10,2
74,U,F,0,1,4,50,12,0,2
40,U,M,0,5,1,22,12,0,3
68,H,F,0,5,10,15,12,1,7
58,U,F,0,1,5,14,12,0,23
83,U,F,0,4,5,15,12,2,0
67,H,F,0,3,6,21,12,1,7
69,H,F,0,2,3,15,12,7,4
68,H,M,0,5,3,18,12,24,4
74,H,F,0,2,10,19,12,0,4
78,H,M,1,4,6,15,12,0,1
34,H,M,1,6,3,13,12,0,7
91,U,F,0,2,5,14,12,17,15
31,H,M,0,4,5,15,12,0,27
68,U,M,0,6,5,12,12,18,4
46,H,F,0,4,5,14,12,0,7
32,H,F,0,4,5,18,12,0,15
74,H,F,0,4,3,10,12,19,11
55,U,F,0,1,5,15,12,0,3
80,H,M,0,5,6,15,12,23,5
77,H,F,0,4,5,16,12,20,3
48,H,F,0,6,5,14,12,3,7
69,H,F,0,3,2,25,12,22,6
70,U,F,0,1,5,16,12,0,1
62,H,F,0,6,2,18,12,0,0
56,H,F,0,1,10,20,12,0,2
75,H,M,1,4,3,12,12,3,8
70,H,M,0,4,5,20,12,21,11
66,U,M,0,2,9,13,12,8,12
67,H,M,0,1,5,13,12,0,4
61,U,M,0,1,5,12,12,0,5
65,U,M,0,1,2,12,12,0,2
71,H,F,0,5,5,15,12,0,3
64,U,F,0,1,2,7,12,0,9
70,H,M,0,4,3,17,12,16,4
55,H,F,0,4,5,15,12,10,6
61,H,F,0,2,5,30,12,12,12
53,H,F,0,1,3,20,12,0,4
52,U,F,0,1,3,14,12,0,13
65,U,M,0,4,5,15,12,0,5
80,H,M,0,5,10,20,12,8,7
75,H,F,0,2,3,18,12,0,11
60,U,F,0,1,10,25,12,0,3
63,U,M,0,2,2,12,12,5,9
87,H,M,0,4,3,14,12,0,13
82,U,M,0,4,5,15,12,24,3
72,U,F,0,1,5,15,12,0,5
72,U,M,0,1,5,13,12,6,9
46,H,F,1,5,4,12,12,3,5
72,H,F,0,1,5,12,12,0,13
34,H,M,2,4,8,14,12,1,6
55,U,M,0,3,5,12,12,0,6
80,H,F,0,1,10,15,12,0,5
68,H,F,0,4,5,15,12,11,4
44,U,M,0,3,5,15,12,0,12
60,H,F,0,3,6,20,12,22,2
55,H,M,0,4,5,15,12,25,4
72,H,M,0,5,5,10,12,1,4
35,H,F,0,1,3,7,12,0,16
74,U,M,0,5,4,10,12,2,8
44,H,F,0,5,5,15,12,2,3
80,H,M,0,2,10,15,12,0,7
71,H,F,0,5,4,20,12,0,3
62,H,M,0,2,5,15,12,0,5
81,U,M,0,1,3,10,12,2,6
74,U,F,0,1,5,15,12,0,11
70,U,F,0,4,2,20,12,1,15
76,H,F,2,6,4,15,12,0,5
73,U,M,0,5,5,25,12,15,4
73,H,M,0,3,6,17,12,20,6
43,H,M,2,6,5,10,12,1,5
68,H,M,0,5,3,15,12,4,3
81,H,M,0,1,10,15,12,1,13
53,H,F,0,4,1,12,12,0,12
44,U,F,0,1,2,8,12,0,6
71,H,F,0,2,5,12,12,0,9
57,H,F,0,7,0.04,13,12,10,15
78,U,F,0,2,3,16,12,0,3
75,H,M,0,3,5,15,12,2,5
48,H,M,0,4,3,15,12,2,8
63,U,M,0,1,10,15,12,0,6
66,H,M,0,6,2.5,25,12,0,5
76,H,M,0,3,10,14,12,0,7
43,H,F,0,3,5,16,12,0,10
43,H,F,1,7,3,15,12,0,4
50,H,M,0,1,3,12,12,0,1
55,H,M,0,6,5,25,12,10,1
42,H,F,5,5,6,13,12,0,3
68,H,F,0,2,5,20,12,0,6
45,U,F,0,1,5,13,12,0,11
62,H,M,0,5,10,12,12,0,9
52,H,M,0,5,5,14,12,0,6
91,H,M,0,1,3,15,12,0,13
38,U,M,1,4,5,15,12,7,11
63,U,F,0,1,5,15,12,0,7
82,H,M,0,4,10,15,12,2,14
70,H,M,0,7,5,25,12,9,6
81,H,F,0,3,2,7,11,0,1
50,H,M,0,5,5,10,11,3,36
30,H,M,0,6,5,20,11,0,3
61,H,M,0,5,15,15,11,0,2
70,U,M,0,3,5,12,11,0,5
71,H,F,0,1,0,21,11,2,8
69,H,M,0,6,10,12,11,33,5
48,H,M,2,7,3,15,11,4,1
74,H,F,0,2,3,13,11,0,10
56,H,M,0,7,5,20,11,3,6
90,H,M,0,5,2,12,11,5,9
75,H,F,0,1,3,22,11,0,6
56,H,F,0,5,5,10,11,0,4
41,H,M,0,4,1,11,11,0,6
57,U,M,0,1,5,15,11,0,12
79,U,M,0,3,5,11,11,1,12
96,H,F,0,6,5,20,11,0,2
81,U,M,0,1,4,12,11,5,5
62,U,F,0,1,2.5,12,11,0,9
44,H,F,0,5,3,10,11,0,12
61,H,M,0,5,6,15,11,37,2
82,H,M,0,3,3,5,11,0,4
75,H,M,0,4,3,12,11,0,14
45,H,M,3,4,5,15,11,8,23
70,H,F,0,2,3,19,11,1,12
72,H,F,0,2,5,15,11,9,11
47,H,F,0,4,4,12,11,0,18
63,H,F,0,1,5,15,11,0,2
67,H,M,0,5,5,16,11,12,6
81,U,M,0,1,3,12,11,0,6
66,U,F,0,6,5,10,11,12,3
73,H,F,0,5,2,13,11,7,3
58,H,M,0,5,3,11,11,0,4
73,H,F,1,5,3,10,11,2,5
68,H,M,0,4,5,20,11,16,5
56,H,F,0,7,5,12,11,0,3
64,H,M,0,1,3,12,11,0,6
40,H,M,1,7,5,10,11,1,6
47,H,F,0,1,3,25,11,0,6
36,H,F,0,6,0.07,60,11,11,2
52,U,F,0,1,10,12,11,0,4
54,U,M,0,1,3,7,11,0,10
63,U,F,0,1,3,12,11,0,10
83,H,F,0,2,5,10,11,0,11
91,H,F,0,2,5,13,11,2,7
69,H,F,0,4,0.07,12,11,2,3
46,H,F,0,4,10,12,11,0,6
92,H,F,0,2,3,10,11,8,8
45,H,F,0,1,2,12,11,0,4
66,U,F,0,1,5,17,11,0,7
70,U,F,0,1,2,12,11,0,4
66,U,M,0,4,3,11,11,0,12
81,H,M,0,1,5,14,11,0,5
68,H,F,0,1,3,12,11,0,6
50,H,M,0,1,3,15,11,0,16
41,H,M,1,4,3,20,11,3,8
60,H,F,0,1,5,14,11,0,2
78,H,M,0,5,5,12,11,2,11
57,H,F,0,5,4,20,11,12,8
43,H,F,0,1,2,10,11,0,8
65,H,F,0,2,5,11,11,7,11
79,H,F,0,2,5,15,11,2,5
66,H,F,1,2,3,10,11,4,4
77,U,F,0,1,5,10,11,0,12
87,H,F,0,4,5,15,11,10,9
70,H,M,0,2,5,11,11,0,5
94,H,F,0,1,5,11,11,0,3
46,H,M,1,3,5,12,11,0,2
67,H,F,1,4,10,13,11,0,9
69,H,F,0,1,5,20,11,0,4
78,H,M,0,5,5,10,11,4,6
66,H,F,0,2,4,15,11,1,11
60,U,M,0,1,5,11,11,0,5
56,H,M,0,4,5,12,11,0,34
58,U,M,0,2,3,13,11,0,5
42,H,F,0,7,7,15,11,0,4
36,U,M,0,1,3,7,11,0,3
54,H,M,0,7,5,13,11,4,9
46,H,F,0,4,5,14,11,0,6
70,H,M,0,5,5,12,11,0,5
75,H,F,0,1,10,13,11,0,9
68,H,F,0,2,5,10,11,0,1
44,U,M,0,5,5,13,11,0,10
43,H,F,0,4,3,12,11,3,23
42,H,M,0,5,4,12,11,0,11
58,U,F,0,4,10,20,11,0,6
77,U,F,0,2,3,11,11,0,7
68,H,M,0,2,3,12,11,0,2
69,H,F,0,7,3,12,11,0,19
82,H,M,0,7,2,8,11,1,6
62,U,F,0,2,5,16,11,2,6
79,H,F,0,1,3,11,11,16,4
85,U,M,0,3,3,12,11,1,7
79,U,M,0,3,5,10,11,5,6
89,H,F,0,2,5,12,11,5,6
69,H,M,0,7,5,12,11,2,4
36,H,F,2,5,5,15,11,0,3
71,U,M,0,4,3,15,11,3,19
53,H,F,0,7,5,18,11,5,12
67,H,M,0,6,3,14,11,2,5
83,U,F,0,2,5,10,11,2,1
77,H,M,0,1,2.5,20,11,0,7
62,H,M,0,4,5,13,11,1,6
59,H,M,0,5,3,20,11,27,2
48,H,M,1,6,3,13,11,0,12
40,H,F,0,5,5,10,11,10,4
64,U,F,0,1,5,10,11,4,34
64,U,F,0,6,2,15,11,2,14
86,U,M,0,4,4,16,11,0,5
62,H,F,0,2,4,13,11,0,1
67,H,F,0,6,5,11,11,0,3
87,H,M,0,3,5,14,11,8,7
68,H,M,0,7,3,12,11,1,2
80,U,F,0,3,3,13,11,2,5
88,H,F,0,3,3,12,11,0,6
68,U,F,0,7,3,12,11,0,9
66,H,M,0,5,25,30,10.7,0,3
73,H,M,0,1,5,12,10,10,6
58,U,F,0,3,10,15,10,0,7
70,H,F,0,1,5,20,10,0,3
56,H,M,0,1,5,30,10,0,4
81,U,M,0,5,2,10,10,0,7
61,U,M,0,1,5,13,10,0,7
75,H,M,0,2,5,11,10,12,3
70,H,F,0,1,3,10,10,0,3
60,H,M,0,4,5,10,10,0,3
60,H,M,0,2,3,10,10,1,2
74,H,F,0,1,5,14,10,0,2
28,U,M,0,5,5,10,10,0,2
43,H,M,0,4,10,17,10,2,7
72,H,M,0,4,5,10,10,3,10
62,H,M,0,7,6,23,10,0,35
27,H,M,0,1,3,25,10,0,5
59,H,F,0,2,5,12,10,5,9
75,H,M,0,2,3,14,10,0,8
70,U,F,0,1,10,20,10,0,9
48,U,F,0,4,3,20,10,0,10
63,H,M,0,7,5,14,10,13,6
47,H,F,0,4,10,20,10,3,4
39,H,F,2,7,5,17,10,16,11
67,H,F,0,6,5,12,10,0,3
78,H,M,0,2,3,10,10,1,1
45,H,F,0,1,10,25,10,0,23
79,H,M,0,1,5,10,10,0,8
51,U,M,0,3,1,14,10,4,9
36,H,F,1,3,4,17,10,0,3
72,H,M,0,2,3,10,10,0,3
58,U,F,0,1,5,20,10,0,1
43,U,F,0,2,5,13,10,0,4
41,H,F,0,5,5,15,10,2,5
58,H,M,0,1,5,15,10,0,4
62,H,F,0,1,3,15,10,2,6
74,H,F,0,2,5,13,10,0,9
45,U,F,0,1,5,15,10,0,10
79,U,M,0,1,3,10,10,0,5
40,U,F,0,1,3,11,10,0,10
28,U,F,0,2,2,20,10,0,2
62,H,M,0,2,3,15,10,0,11
46,H,F,0,7,5,11,10,12,9
51,U,M,0,1,3,15,10,0,12
48,U,F,0,1,5,15,10,5,10
60,H,F,0,7,5,20,10,8,5
70,H,F,0,4,5,15,10,4,5
78,H,M,0,4,20,20,10,0,8
54,H,F,0,4,3,10,10,5,15
56,H,F,0,5,5,15,10,0,2
53,H,F,0,1,2.5,12,10,0,5
82,U,M,0,1,5,14,10,2,4
63,H,M,0,3,5,13,10,0,6
35,U,F,0,1,3,10,10,0,11
53,H,F,0,1,5,14,10,0,6
46,H,M,0,2,3,15,10,1,3
77,H,F,0,3,3,14,10,0,6
74,H,F,0,2,15,15,10,0,9
84,H,M,0,5,5,12,10,0,6
44,H,F,0,1,25,35,10,0,5
79,H,M,0,6,5,15,10,0,6
80,H,M,0,5,2,11,10,0,2
67,U,M,0,1,5,15,10,0,13
81,H,M,0,4,3,15,10,1,3
73,H,F,0,5,10,12,10,0,3
64,U,F,1,1,5,15,10,0,17
72,U,F,0,6,5,27,10,2,5
52,U,F,0,1,10,20,10,0,19
59,H,M,0,5,2,22,10,1,3
85,H,F,0,1,5,11,10,0,9
56,U,F,0,1,1,20,10,0,19
68,U,M,0,1,5,20,10,0,11
74,H,M,0,1,3,10,10,0,25
68,H,F,0,3,3,11,10,0,2
86,H,F,0,1,5,15,10,2,11
48,H,M,0,6,3,10,10,0,2
61,U,F,0,1,5,14,10,0,5
82,U,F,0,1,3,10,10,4,3
81,U,M,0,3,5,50,10,4,5
72,H,M,0,1,0.01,12,10,0,7
76,H,M,0,3,5,17,10,16,27
31,H,F,0,3,15,15,10,3,6
55,H,M,0,1,5,20,10,0,11
33,U,F,0,4,5,20,10,0,9
62,U,M,0,2,6,15,10,1,2
50,H,F,0,7,5,10,10,2,3
37,H,M,1,4,5,17,10,15,6
45,H,F,0,5,5,20,10,2,5
81,H,M,0,1,3,11,10,0,9
72,H,F,0,5,3,12,10,0,13
56,U,M,0,1,3,13,10,0,3
50,H,F,0,2,25,25,10,8,9
86,H,F,0,2,5,25,10,19,10
49,H,M,0,7,5,20,10,2,10
80,H,M,0,1,5,12,10,0,7
52,U,M,0,3,5,15,10,16,1
38,H,M,3,4,10,10,10,0,5
71,H,M,0,1,5,10,10,0,8
50,H,M,0,5,4,24,10,0,4
51,H,F,0,7,4,10,10,11,4
59,H,M,0,1,5,10,10,0,4
55,H,M,0,2,20,20,10,2,7
74,H,F,0,3,15,30,10,0,5
88,U,M,0,2,3,15,10,8,5
51,H,M,0,5,3,12,10,0,1
62,U,M,0,1,5,20,10,0,7
83,H,F,0,3,5,15,10,53,8
84,U,F,0,1,6,15,10,0,2
63,H,F,0,1,10,31,10,0,9
46,H,M,2,6,3,10,10,3,3
31,U,F,0,1,5,11,10,0,9
41,H,F,2,7,3,15,10,2,12
81,H,F,0,6,3,16,10,0,19
72,H,F,0,2,5,50,10,0,3
62,U,F,0,1,3,7,10,3,13
54,U,M,0,1,5,25,10,0,7
74,U,F,0,1,5,10,10,0,14
79,H,M,0,1,5,15,10,0,2
32,H,M,0,2,5,11,10,2,5
79,H,F,0,2,2,10,10,17,15
72,H,M,0,3,5,10,10,0,3
87,U,F,0,1,5,54,10,15,4
34,H,M,1,6,1.5,15,10,0,6
80,H,M,0,2,5,12,10,9,5
71,H,F,0,2,5,10,10,9,8
78,H,M,0,3,0,9,10,12,4
74,H,M,0,5,3,10,10,0,4
75,H,F,0,3,5,15,10,0,9
83,H,M,0,6,3,15,10,25,10
32,H,F,1,7,10,20,10,22,7
81,U,F,0,1,3,11,10,0,3
54,H,F,0,5,5,15,10,0,14
49,U,F,0,1,3,10,10,0,9
85,U,M,0,1,5,10,10,7,3
46,U,F,0,1,3,10,10,0,2
95,U,F,0,4,3,15,10,9,5
66,U,M,0,3,5,25,10,0,8
60,H,M,0,4,2,10,10,0,8
86,U,F,0,1,3,10,10,3,2
51,H,M,0,7,5,20,10,1,3
67,H,F,0,4,2,12,10,28,7
47,H,M,2,6,3,15,10,2,0
35,H,M,1,2,3,10,10,1,2
56,U,M,0,1,5,20,10,0,13
68,U,M,0,2,2,10,10,0,10
66,H,F,0,1,5,10,10,0,1
91,H,M,0,5,5,11,10,2,8
73,H,M,0,1,5,8,10,0,3
64,U,M,0,1,3,20,10,0,2
72,H,F,0,1,3,14,10,0,14
36,H,M,0,7,3,10,10,1,35
77,H,F,0,5,5,10,10,2,5
66,H,F,0,2,3,25,10,16,3
82,U,F,0,2,5,11,10,0,3
69,H,M,0,1,10,20,10,0,10
83,H,F,0,2,5,10,10,5,2
74,H,M,2,3,3,11,10,3,3
39,U,F,0,2,3,10,10,1,4
70,H,F,0,5,5,12,10,18,3
69,U,M,0,1,10,10,10,0,5
63,H,F,1,7,5,25,10,17,4
82,H,F,0,3,5,12,10,0,7
64,H,F,0,7,5,13,10,3,2
60,H,F,0,7,5,30,10,0,9
59,U,M,0,2,20,20,10,0,3
30,H,M,0,3,10,30,10,0,4
72,H,F,0,1,5,10,10,0,10
72,U,F,0,1,2,15,10,0,7
79,H,F,0,1,2,10,10,11,4
85,H,F,0,5,3,11,10,0,5
67,H,M,0,6,5,17,10,9,19
53,H,F,0,3,10,10,10,1,5
80,U,F,0,5,5,20,10,0,19
68,U,F,0,1,5,10,10,1,8
31,H,M,0,6,5,18,10,1,22
66,H,F,0,2,15,15,10,5,8
66,H,M,0,4,2,10,10,10,6
68,H,F,0,4,5,10,10,0,20
71,U,M,0,1,6,15,10,13,2
31,U,M,0,6,10,15,10,2,9
85,U,F,0,1,3,12,10,0,8
82,U,M,0,5,15,15,10,4,2
50,H,M,1,5,3,15,10,29,3
84,H,F,0,1,5,18,10,0,13
48,H,M,2,5,5,16,10,0,5
48,U,F,0,1,15,15,10,0,4
70,H,M,0,4,5,10,10,2,5
47,H,F,0,2,5,12,10,3,4
76,U,M,0,1,5,20,10,0,6
83,U,F,0,1,4,13,10,0,12
80,H,F,0,7,2,7,10,13,2
49,H,F,0,1,3,10,10,0,6
54,H,F,2,7,5,15,10,6,10
56,H,F,0,2,3,10,10,5,6
58,H,M,0,1,10,25,10,0,14
78,H,F,0,1,2,10,10,2,2
77,H,F,0,6,5,10,10,0,9
64,H,F,0,1,5,10,10,0,4
50,H,F,0,6,5,11,10,0,4
74,H,M,1,5,6,50,10,22,5
57,U,F,0,3,5,20,10,0,2
80,H,M,0,4,3,11,10,5,5
62,H,M,0,7,5,10,10,0,1
84,U,M,0,1,3,10,10,0,14
46,U,F,0,1,3,11,10,0,4
64,H,M,0,5,5,15,10,2,7
56,H,F,0,5,2,10,10,5,7
67,H,F,0,1,5,10,10,0,1
64,H,F,0,3,5,10,10,0,12
51,U,F,0,5,1.25,12.6,10,21,8
48,H,M,0,4,5,15,10,0,2
26,H,F,0,6,10,20,10,0,5
66,H,M,1,4,3,10,10,0,3
73,H,F,0,4,5,10,10,0,5
54,H,M,0,1,3,15,10,0,12
74,H,F,0,2,5,25,10,8,3
40,U,F,0,5,5,13,10,23,8
55,U,F,0,4,5,10,10,0,7
50,U,F,0,4,5,15,10,0,3
55,H,F,1,4,2,11,10,0,4
54,H,M,0,1,10,15,10,0,4
68,H,F,0,6,0,12,10,5,8
28,H,M,2,4,5,10,10,0,5
83,H,M,0,2,5,10,10,9,6
78,U,M,0,1,3,15,10,0,2
98,H,M,0,4,10,17,10,6,2
74,H,M,0,3,3,15,10,1,7
80,U,M,0,6,3,15,10,7,5
58,H,F,0,6,5,10,10,0,15
58,H,M,0,5,5,16,10,0,8
34,H,F,0,4,5,9,10,0,6
63,U,F,0,1,10,20,10,0,3
68,H,F,0,3,5,19,10,0,8
61,H,F,0,6,4,10,10,9,1
92,H,F,0,1,5,30,10,0,8
36,U,F,0,1,5,10,10,0,3
56,U,F,0,1,5,10,10,0,3
91,H,M,0,2,2,10,10,1,4
78,H,F,0,7,5,12,10,3,22
60,U,M,0,2,5,11,10,0,8
83,H,F,0,1,3,14,10,0,13
88,U,M,0,1,5,11,10,5,7
60,H,F,0,1,1,10,10,0,2
70,H,F,0,1,3,10,10,0,1
55,H,F,0,7,7,16,10,0,3
32,U,F,0,4,5,15,10,0,24
40,U,F,0,1,5,20,10,1,9
84,H,F,0,1,5,10,10,4,28
59,H,M,0,1,5,20,10,15,7
36,H,M,0,1,3,11,10,0,12
65,H,M,0,2,10,50,10,0,14
80,H,F,0,2,3,10,10,20,0
64,U,M,0,1,3,15,10,0,12
53,U,F,0,1,5,11,10,0,8
48,H,F,0,4,10,20,10,1,6
63,H,F,0,5,3,11,10,2,9
45,H,M,0,1,20,20,10,0,3
59,H,F,0,6,10,25,10,1,4
70,H,F,0,1,3,5,10,0,7
96,U,F,0,2,3,20,10,17,5
94,H,F,0,1,5,11,10,0,6
76,U,M,0,3,5,11,10,0,3
71,H,F,0,5,5,10,10,0,1
47,U,M,0,5,10,12,10,0,1
44,H,M,0,4,5,10,10,1,3
79,H,M,0,1,3,10,10,0,3
44,H,F,0,1,5,15,10,0,12
50,U,F,0,1,5,40,10,0,28
40,H,F,2,4,5,11,10,0,8
68,U,M,0,5,5,12,10,1,4
34,H,M,0,1,2,10,10,0,8
77,U,F,0,2,2,9,10,3,13
56,U,F,0,1,3,11,10,0,4
78,H,F,0,1,5,20,10,0,7
70,U,F,0,4,5,11,10,0,12
59,H,F,0,5,5,20,10,30,8
36,H,F,0,6,6,20,10,0,2
58,H,F,0,6,2,25,10,0,2
57,H,F,0,1,3,25,10,0,5
87,H,F,0,2,4,15,10,3,7
51,U,M,0,1,3,20,10,0,6
62,U,F,0,1,3,22,10,0,3
72,H,M,0,2,5,12,10,1,10
56,U,F,0,1,5,10,10,0,5
29,H,M,0,1,5,20,10,0,13
49,U,M,0,1,10,12,10,0,14
65,U,F,0,2,3,10,10,0,10
47,H,F,0,7,3,11,10,2,8
60,H,F,0,1,5,15,10,0,3
76,H,F,0,7,5,12,10,0,7
74,H,F,0,5,5,7,10,0,5
47,H,F,0,1,5,15,10,0,24
50,H,M,0,1,3,5,10,0,6
81,U,M,0,6,5,12,10,0,8
40,H,F,0,2,5,10,10,0,2
69,U,M,0,2,1,10,10,1,4
60,H,M,0,1,10,20,10,0,4
79,H,F,0,3,3,12,10,5,3
71,U,M,0,3,3,11,10,0,11
47,H,F,0,4,2,5,10,4,11
44,H,M,1,7,10,15,10,0,2
88,U,M,0,1,5,15,10,0,6
68,H,M,0,1,3,10,10,0,2
46,H,F,0,6,5,10,10,2,6
59,H,F,0,1,5,10,10,0,6
60,H,F,0,3,2,20,10,2,3
73,U,M,0,2,5,15,10,4,3
73,H,M,0,1,3,18,10,0,19
75,H,F,0,2,2,20,10,3,7
44,H,F,0,5,3,10,10,1,1
72,U,F,0,1,5,11,10,0,2
49,U,F,0,1,4,11,10,0,3
80,H,M,0,7,5,25,10,0,12
84,H,M,0,4,5,10,10,2,3
70,H,M,0,1,5,12,10,0,2
52,H,F,0,6,5,20,10,2,14
65,U,M,0,2,5,15,10,11,9
40,H,F,0,1,5,20,10,0,13
51,H,F,1,4,7,10,10,1,6
52,H,F,0,6,5,25,10,12,3
53,H,F,0,1,4,10,10,0,6
52,U,M,0,1,2,14,10,0,5
70,H,M,0,2,3,10,10,7,6
74,H,M,0,2,5,25,10,8,3
59,H,F,1,5,6,20,10,0,2
54,H,M,1,6,10,12,10,15,8
67,H,F,0,4,5,25,10,19,0
71,H,F,0,3,5,10,10,0,7
90,H,M,0,3,3,7,10,2,4
85,H,F,0,6,3,15,10,1,4
62,U,F,0,1,3,10,10,0,7
89,U,F,0,2,3,10,10,1,7
82,H,F,0,5,5,11,10,0,7
54,H,F,0,4,5,20,10,7,7
36,U,F,0,6,10,15,10,0,14
90,H,F,0,3,5,15,10,0,3
80,U,F,0,3,3,10,10,2,9
55,H,M,0,1,3,15,10,0,0
50,U,M,0,1,5,15,10,4,9
68,U,M,0,3,3,14,10,0,14
53,U,F,0,3,5,15,10,0,7
84,U,M,0,2,5,11,10,0,1
74,H,M,0,3,5,20,10,0,21
79,H,M,0,5,5,12,10,0,3
64,H,F,0,5,10,12,10,0,3
82,H,F,0,3,25,25,10,0,12
60,H,F,0,7,5,15,10,0,2
57,U,M,0,1,5,10,10,0,15
59,H,M,0,1,10,15,10,0,12
84,U,F,0,1,5,20,10,0,1
66,H,F,0,2,5,14,10,0,8
81,H,M,0,6,5,20,10,10,6
61,H,F,0,7,0,20,10,0,19
77,U,F,0,5,5,15,10,20,2
67,H,F,0,1,20,20,10,0,1
84,H,M,0,4,5,17,10,2,5
49,H,F,0,1,3,10,10,0,9
77,U,F,0,3,10,15,10,2,3
76,H,M,0,4,3,11,10,13,14
49,H,M,0,1,5,11,10,0,8
74,H,F,0,2,5,12,10,10,2
46,H,F,0,7,10,20,10,0,3
54,U,F,0,5,5,8,10,3,2
69,H,M,0,4,2,20,10,0,10
58,U,M,0,4,5,10,10,4,7
80,H,F,0,2,3,15,10,19,29
62,U,F,0,1,5,30,10,0,4
62,U,F,0,1,5,15,10,0,1
50,H,F,1,5,20,20,10,1,3
61,H,M,0,6,3,10,10,1,14
80,H,M,0,4,3,10,10,26,4
66,U,F,0,1,3,10,10,0,7
77,U,F,0,2,10,10,10,13,8
56,H,M,0,5,2,20,10,11,26
91,H,F,0,1,5,10,10,0,5
41,H,M,0,1,5,11,10,0,6
45,H,F,2,4,5,20,10,1,4
48,U,F,0,1,10,10,10,0,2
65,H,F,1,4,5,15,10,2,6
71,U,M,0,1,3,15,10,0,3
48,H,M,0,6,5,17,10,0,29
62,U,F,0,5,3,12,10,0,9
68,H,M,0,5,20,25,10,0,6
78,U,M,0,1,5,10,10,0,7
82,U,M,0,1,5,33,10,0,4
58,U,F,1,1,10,20,10,0,15
53,U,F,0,1,3,10,10,0,10
71,H,M,0,4,3,15,10,5,10
74,H,F,0,1,5,20,10,0,4
83,H,F,0,5,3,26,10,2,7
72,H,F,0,4,10,12,10,0,3
60,H,M,0,7,3,11,10,2,5
56,U,F,0,1,15,15,10,0,4
49,U,M,0,1,5,13,10,0,4
88,U,F,0,1,5,20,10,0,15
70,U,F,0,1,5,15,10,0,3
43,H,M,0,3,3,8,10,0,5
42,U,F,0,1,5,15,10,0,2
69,H,M,0,1,5,20,10,0,12
82,U,M,0,4,3,11,10,2,5
48,U,F,0,4,25,25,10,0,5
40,H,M,0,2,5,15,10,0,3
62,U,F,0,1,5,20,10,0,12
47,U,F,0,4,2,10,10,0,6
60,U,M,0,1,4,15,10,0,12
65,H,M,0,6,5,10,10,6,3
57,U,F,0,2,3,12,10,5,5
72,H,F,0,5,5,41,10,0,1
51,H,F,0,5,3,10,10,3,3
58,H,F,0,1,3,20,10,0,9
70,H,F,0,5,10,25,10,0,3
60,H,F,0,5,5,15,10,28,2
74,U,F,0,2,5,15,10,1,4
49,H,F,0,5,0.08,12,10,0,2
77,H,F,0,1,5,12,10,0,7
45,H,F,2,6,3,11,10,4,7
41,H,F,0,2,2,10,10,0,10
48,H,M,0,4,5,20,10,0,2
52,H,F,0,7,5,10,10,0,12
69,H,M,0,5,2,10,10,0,7
59,U,F,2,7,5,12,10,11,2
76,H,F,0,2,5,10,10,18,6
40,U,F,1,7,3,20,10,0,14
68,U,F,0,3,10,20,10,0,2
59,H,F,0,5,2,10,10,1,3
62,H,F,0,2,3,12,10,0,18
50,H,F,0,1,6,15,10,0,1
54,U,M,0,7,1,12,10,0,6
90,H,F,0,1,3,10,10,0,7
54,H,M,0,5,5,20,10,20,28
53,H,M,0,5,3,16,10,7,6
56,U,F,0,4,5,15,10,11,14
52,U,F,0,1,3,10,10,0,8
59,U,M,0,1,5,10,10,0,4
80,H,M,0,6,5,12,10,15,6
55,H,M,0,1,5,15,10,0,13
72,H,F,0,2,3,11,10,0,4
52,H,F,0,1,3,15,10,0,8
57,H,M,2,4,10,10,10,0,8
77,U,M,0,4,10,21,10,3,4
75,H,F,0,2,5,15,10,5,5
35,H,F,0,5,5,8,10,4,5
66,H,F,0,1,1,10,10,0,5
57,U,F,0,1,5,15,10,0,4
56,U,F,0,1,5,13,10,0,6
63,U,F,0,1,3,10,10,0,7
60,U,M,0,4,10,18,10,0,12
57,U,F,0,2,5,12,10,0,3
56,H,F,0,7,5,10,10,0,3
87,H,F,0,4,2,10,10,1,6
82,U,M,0,1,15,15,10,0,4
43,U,M,0,5,5,12,10,0,8
72,H,F,0,7,3,15,10,3,17
72,H,F,0,4,5,12,10,0,6
82,H,M,0,2,3,15,10,0,6
77,H,F,0,5,2,15,10,1,8
50,H,F,0,7,5,20,10,0,13
50,U,F,0,3,5,20,10,3,7
78,H,F,0,2,5,10,10,0,2
46,H,F,2,3,3,10,10,0,1
68,U,M,0,1,5,15,10,0,26
44,U,F,0,2,3,11,10,0,3
